red_freq, green_freq, blue_freq, value
68,54,43,5000
68,54,43,5000
43,99,104,5000
43,99,104,5000
111,109,77,5000
111,109,77,5000
57,103,133,5000
57,103,133,5000
129,143,116,5000
129,143,116,5000
93,110,129,5000
93,110,129,5000
136,166,159,5000
136,166,159,5000
106,122,151,5000
106,122,151,5000
97,88,77,5000
97,88,77,5000
112,155,175,5000
112,155,175,5000
103,151,171,5000
103,151,171,5000
110,119,128,5000
110,119,128,5000
144,177,185,5000
144,177,185,5000
92,114,161,5000
92,114,161,5000
84,108,141,5000
84,108,141,5000
94,113,140,5000
94,113,140,5000
103,107,110,5000
103,107,110,5000
125,156,168,5000
125,156,168,5000
85,122,134,5000
85,122,134,5000
67,67,64,5000
67,67,64,5000
54,56,51,5000
54,56,51,5000
81,102,120,5000
81,102,120,5000
124,140,122,5000
124,140,122,5000
72,59,46,5000
72,59,46,5000
60,108,122,5000
60,108,122,5000
117,113,99,5000
117,113,99,5000
64,47,56,5000
64,47,56,5000
96,127,147,5000
96,127,147,5000
72,54,49,5000
72,54,49,5000
60,102,119,5000
60,102,119,5000
128,132,101,5000
128,132,101,5000
57,50,50,5000
57,50,50,5000
94,132,149,5000
94,132,149,5000
119,89,57,5000
119,89,57,5000
35,49,94,5000
35,49,94,5000
120,156,160,5000
120,156,160,5000
76,58,49,5000
76,58,49,5000
62,114,150,5000
62,114,150,5000
109,109,113,5000
109,109,113,5000
122,158,161,5000
122,158,161,5000
116,116,112,5000
116,116,112,5000
109,134,158,5000
109,134,158,5000
72,56,73,5000
72,56,73,5000
103,150,154,5000
103,150,154,5000
110,90,53,5000
110,90,53,5000
38,53,91,5000
38,53,91,5000
113,152,150,5000
113,152,150,5000
69,51,52,5000
69,51,52,5000
80,118,141,5000
80,118,141,5000
117,121,78,5000
117,121,78,5000
51,65,105,5000
51,65,105,5000
126,155,156,5000
126,155,156,5000
102,77,74,5000
102,77,74,5000
80,115,147,5000
80,115,147,5000
139,143,128,5000
139,143,128,5000
62,50,60,5000
62,50,60,5000
95,146,160,5000
95,146,160,5000
105,79,67,5000
105,79,67,5000
60,88,124,5000
60,88,124,5000
138,157,136,5000
138,157,136,5000
84,58,43,5000
84,58,43,5000
65,110,134,5000
65,110,134,5000
121,127,110,5000
121,127,110,5000
54,48,44,5000
54,48,44,5000
73,119,139,5000
73,119,139,5000
109,103,106,5000
109,103,106,5000
104,144,158,5000
104,144,158,5000
86,68,85,5000
86,68,85,5000
111,164,171,5000
111,164,171,5000
113,112,103,5000
113,112,103,5000
101,129,156,5000
101,129,156,5000
114,117,92,5000
114,117,92,5000
120,146,155,5000
120,146,155,5000
80,62,51,5000
80,62,51,5000
81,123,141,5000
81,123,141,5000
108,88,54,5000
108,88,54,5000
54,97,139,5000
54,97,139,5000
145,159,133,5000
145,159,133,5000
86,64,68,5000
86,64,68,5000
81,123,149,5000
81,123,149,5000
121,101,74,5000
121,101,74,5000
43,60,75,5000
43,60,75,5000
97,146,144,5000
97,146,144,5000
106,110,103,5000
106,110,103,5000
70,75,77,5000
70,75,77,5000
86,82,78,5000
86,82,78,5000
94,117,95,5000
94,117,95,5000
70,63,61,5000
70,63,61,5000
65,138,146,5000
65,138,146,5000
103,81,66,5000
103,81,66,5000
55,71,116,5000
55,71,116,5000
130,133,118,5000
130,133,118,5000
77,60,63,5000
77,60,63,5000
74,115,124,5000
74,115,124,5000
100,86,66,5000
100,86,66,5000
55,85,105,5000
55,85,105,5000
114,136,131,5000
114,136,131,5000
102,102,102,5000
102,102,102,5000
84,90,115,5000
84,90,115,5000
124,144,136,5000
124,144,136,5000
98,86,72,5000
98,86,72,5000
84,101,140,5000
84,101,140,5000
61,84,84,10000
61,84,84,10000
91,102,100,10000
91,102,100,10000
116,128,97,10000
116,128,97,10000
66,55,59,10000
66,55,59,10000
87,93,93,10000
87,93,93,10000
118,137,135,10000
118,137,135,10000
54,55,91,10000
54,55,91,10000
98,117,116,10000
98,117,116,10000
132,156,152,10000
132,156,152,10000
53,53,78,10000
53,53,78,10000
108,119,111,10000
108,119,111,10000
122,138,121,10000
122,138,121,10000
73,62,82,10000
73,62,82,10000
88,99,101,10000
88,99,101,10000
118,122,90,10000
118,122,90,10000
61,51,61,10000
61,51,61,10000
75,89,79,10000
75,89,79,10000
81,86,76,10000
81,86,76,10000
92,96,82,10000
92,96,82,10000
87,88,77,10000
87,88,77,10000
83,93,91,10000
83,93,91,10000
97,106,100,10000
97,106,100,10000
105,99,87,10000
105,99,87,10000
90,105,105,10000
90,105,105,10000
119,134,121,10000
119,134,121,10000
99,93,71,10000
99,93,71,10000
84,106,106,10000
84,106,106,10000
115,127,117,10000
115,127,117,10000
112,110,98,10000
112,110,98,10000
113,131,120,10000
113,131,120,10000
110,109,84,10000
110,109,84,10000
84,96,98,10000
84,96,98,10000
113,126,111,10000
113,126,111,10000
103,99,84,10000
103,99,84,10000
86,106,106,10000
86,106,106,10000
118,126,114,10000
118,126,114,10000
93,63,51,10000
93,63,51,10000
63,91,94,10000
63,91,94,10000
111,127,130,10000
111,127,130,10000
106,99,76,10000
106,99,76,10000
84,94,93,10000
84,94,93,10000
106,127,121,10000
106,127,121,10000
107,107,88,10000
107,107,88,10000
103,121,116,10000
103,121,116,10000
123,129,114,10000
123,129,114,10000
108,103,91,10000
108,103,91,10000
102,123,120,10000
102,123,120,10000
133,137,114,10000
133,137,114,10000
89,78,75,10000
89,78,75,10000
93,109,108,10000
93,109,108,10000
112,113,99,10000
112,113,99,10000
83,76,75,10000
83,76,75,10000
87,110,108,10000
87,110,108,10000
115,118,107,10000
115,118,107,10000
106,101,74,10000
106,101,74,10000
87,110,111,10000
87,110,111,10000
119,126,110,10000
119,126,110,10000
98,92,74,10000
98,92,74,10000
82,109,109,10000
82,109,109,10000
121,126,104,10000
121,126,104,10000
97,80,62,10000
97,80,62,10000
81,99,92,10000
81,99,92,10000
101,115,104,10000
101,115,104,10000
109,102,78,10000
109,102,78,10000
49,52,45,10000
49,52,45,10000
46,63,67,10000
46,63,67,10000
82,87,48,10000
82,87,48,10000
53,55,75,10000
53,55,75,10000
100,99,48,10000
100,99,48,10000
55,55,79,10000
55,55,79,10000
93,69,51,10000
93,69,51,10000
54,106,104,10000
54,106,104,10000
107,63,51,10000
107,63,51,10000
82,116,101,10000
82,116,101,10000
83,61,81,10000
83,61,81,10000
102,81,63,10000
102,81,63,10000
99,91,76,10000
99,91,76,10000
90,84,96,10000
90,84,96,10000
99,108,96,10000
99,108,96,10000
101,109,101,10000
101,109,101,10000
103,108,98,10000
103,108,98,10000
97,104,97,10000
97,104,97,10000
97,100,92,10000
97,100,92,10000
95,103,96,10000
95,103,96,10000
98,106,96,10000
98,106,96,10000
97,105,96,10000
97,105,96,10000
98,105,98,10000
98,105,98,10000
100,108,98,10000
100,108,98,10000
100,109,106,10000
100,109,106,10000
128,150,129,10000
128,150,129,10000
127,155,135,10000
127,155,135,10000
138,149,134,10000
138,149,134,10000
134,148,121,10000
134,148,121,10000
115,129,126,10000
115,129,126,10000
124,119,89,10000
124,119,89,10000
89,75,77,10000
89,75,77,10000
100,114,101,10000
100,114,101,10000
48,37,35,10000
48,37,35,10000
51,95,88,10000
51,95,88,10000
102,113,91,10000
102,113,91,10000
52,48,60,10000
52,48,60,10000
99,106,98,10000
99,106,98,10000
79,50,41,10000
79,50,41,10000
53,85,82,10000
53,85,82,10000
45,46,43,10000
45,46,43,10000
45,74,88,10000
45,74,88,10000
85,70,59,10000
85,70,59,10000
62,96,100,10000
62,96,100,10000
111,121,105,10000
111,121,105,10000
90,77,76,10000
90,77,76,10000
105,128,113,10000
105,128,113,10000
101,94,81,10000
101,94,81,10000
127,152,133,10000
127,152,133,10000
110,98,96,10000
110,98,96,10000
92,111,94,10000
92,111,94,10000
104,102,98,10000
104,102,98,10000
109,113,89,10000
109,113,89,10000
110,124,77,10000
110,124,77,10000
82,90,98,10000
82,90,98,10000
108,126,120,10000
108,126,120,10000
100,73,40,10000
100,73,40,10000
71,122,95,10000
71,122,95,10000
59,54,59,10000
59,54,59,10000
114,116,64,10000
114,116,64,10000
55,56,51,10000
55,56,51,10000
75,75,54,10000
75,75,54,10000
49,62,82,10000
49,62,82,10000
57,61,50,10000
57,61,50,10000
70,61,47,10000
70,61,47,10000
66,62,50,10000
66,62,50,10000
54,66,47,10000
54,66,47,10000
68,82,57,10000
68,82,57,10000
56,54,52,10000
56,54,52,10000
75,58,43,10000
75,58,43,10000
57,96,88,10000
57,96,88,10000
62,39,40,10000
62,39,40,10000
45,60,96,10000
45,60,96,10000
116,92,55,10000
116,92,55,10000
53,56,50,10000
53,56,50,10000
57,63,53,10000
57,63,53,10000
57,62,55,10000
57,62,55,10000
57,60,53,10000
57,60,53,10000
56,62,62,10000
56,62,62,10000
67,79,79,10000
67,79,79,10000
70,70,63,10000
70,70,63,10000
73,76,77,10000
73,76,77,10000
70,80,89,10000
70,80,89,10000
88,92,88,10000
88,92,88,10000
92,80,89,10000
92,80,89,10000
92,97,87,10000
92,97,87,10000
97,109,102,10000
97,109,102,10000
109,119,108,10000
109,119,108,10000
110,121,110,10000
110,121,110,10000
115,128,118,10000
115,128,118,10000
123,133,125,10000
123,133,125,10000
130,144,133,10000
130,144,133,10000
134,146,134,10000
134,146,134,10000
129,136,132,10000
129,136,132,10000
116,111,89,10000
116,111,89,10000
95,114,109,10000
95,114,109,10000
93,75,72,10000
93,75,72,10000
81,89,80,10000
81,89,80,10000
80,84,77,10000
80,84,77,10000
79,71,55,10000
79,71,55,10000
51,52,47,10000
51,52,47,10000
50,54,49,10000
50,54,49,10000
53,62,68,10000
53,62,68,10000
73,58,44,10000
73,58,44,10000
59,90,91,10000
59,90,91,10000
99,85,46,10000
99,85,46,10000
53,48,44,10000
53,48,44,10000
74,103,91,10000
74,103,91,10000
65,56,52,10000
65,56,52,10000
79,106,101,10000
79,106,101,10000
78,53,45,10000
78,53,45,10000
61,100,103,10000
61,100,103,10000
104,84,55,10000
104,84,55,10000
53,75,91,10000
53,75,91,10000
106,114,75,10000
106,114,75,10000
53,47,44,10000
53,47,44,10000
58,81,86,10000
58,81,86,10000
100,86,57,10000
100,86,57,10000
47,48,45,10000
47,48,45,10000
59,78,89,10000
59,78,89,10000
85,62,44,10000
85,62,44,10000
44,51,44,10000
44,51,44,10000
61,87,96,10000
61,87,96,10000
103,104,81,10000
103,104,81,10000
48,58,65,10000
48,58,65,10000
54,47,44,10000
54,47,44,10000
46,57,67,10000
46,57,67,10000
87,88,55,10000
87,88,55,10000
51,48,45,10000
51,48,45,10000
83,107,99,10000
83,107,99,10000
88,84,42,10000
88,84,42,10000
52,77,91,10000
52,77,91,10000
101,111,77,10000
101,111,77,10000
51,58,50,10000
51,58,50,10000
56,95,99,10000
56,95,99,10000
109,112,67,10000
109,112,67,10000
46,47,59,10000
46,47,59,10000
89,116,108,10000
89,116,108,10000
84,46,45,10000
84,46,45,10000
48,96,106,10000
48,96,106,10000
104,93,47,10000
104,93,47,10000
45,52,102,10000
45,52,102,10000
120,127,102,10000
120,127,102,10000
70,50,43,10000
70,50,43,10000
59,101,101,10000
59,101,101,10000
93,65,43,10000
93,65,43,10000
50,58,67,10000
50,58,67,10000
95,112,93,10000
95,112,93,10000
50,49,48,10000
50,49,48,10000
47,55,82,10000
47,55,82,10000
106,100,66,10000
106,100,66,10000
44,54,49,10000
44,54,49,10000
91,116,102,10000
91,116,102,10000
52,57,49,10000
52,57,49,10000
51,96,103,10000
51,96,103,10000
101,74,42,10000
101,74,42,10000
49,58,51,10000
49,58,51,10000
82,113,105,10000
82,113,105,10000
102,63,41,10000
102,63,41,10000
45,55,79,10000
45,55,79,10000
115,129,102,10000
115,129,102,10000
54,46,45,10000
54,46,45,10000
51,60,53,10000
51,60,53,10000
47,65,61,10000
47,65,61,10000
65,78,84,10000
65,78,84,10000
87,67,49,10000
87,67,49,10000
51,52,57,10000
51,52,57,10000
71,78,54,10000
71,78,54,10000
49,54,54,10000
49,54,54,10000
50,55,69,10000
50,55,69,10000
91,82,48,10000
91,82,48,10000
53,54,46,10000
53,54,46,10000
47,43,41,10000
47,43,41,10000
48,56,60,10000
48,56,60,10000
106,120,112,10000
106,120,112,10000
113,119,82,10000
113,119,82,10000
61,81,113,10000
61,81,113,10000
130,142,129,10000
130,142,129,10000
65,56,52,10000
65,56,52,10000
92,117,99,10000
92,117,99,10000
65,60,51,10000
65,60,51,10000
53,79,108,10000
53,79,108,10000
117,126,116,10000
117,126,116,10000
117,110,68,10000
117,110,68,10000
58,60,50,10000
58,60,50,10000
56,55,56,10000
56,55,56,10000
102,117,106,10000
102,117,106,10000
96,61,48,10000
96,61,48,10000
54,58,49,10000
54,58,49,10000
48,52,51,10000
48,52,51,10000
61,94,106,10000
61,94,106,10000
109,114,98,10000
109,114,98,10000
63,50,50,10000
63,50,50,10000
50,51,53,10000
50,51,53,10000
84,94,58,10000
84,94,58,10000
46,51,53,10000
46,51,53,10000
97,120,109,10000
97,120,109,10000
90,57,42,10000
90,57,42,10000
48,54,84,10000
48,54,84,10000
112,124,103,10000
112,124,103,10000
68,45,45,10000
68,45,45,10000
55,51,59,10000
55,51,59,10000
89,113,113,10000
89,113,113,10000
125,124,93,10000
125,124,93,10000
46,46,43,10000
46,46,43,10000
68,105,111,10000
68,105,111,10000
118,95,48,10000
118,95,48,10000
54,62,45,10000
54,62,45,10000
66,115,106,10000
66,115,106,10000
95,76,47,10000
95,76,47,10000
49,51,56,10000
49,51,56,10000
60,61,60,10000
60,61,60,10000
75,78,65,10000
75,78,65,10000
75,81,86,10000
75,81,86,10000
90,87,60,10000
90,87,60,10000
57,76,76,10000
57,76,76,10000
81,103,87,10000
81,103,87,10000
76,80,86,10000
76,80,86,10000
99,123,118,10000
99,123,118,10000
74,83,66,10000
74,83,66,10000
87,109,114,10000
87,109,114,10000
115,110,75,10000
115,110,75,10000
57,90,110,10000
57,90,110,10000
95,96,88,10000
95,96,88,10000
96,112,116,10000
96,112,116,10000
114,116,101,10000
114,116,101,10000
106,112,108,10000
106,112,108,10000
122,123,103,10000
122,123,103,10000
100,104,94,10000
100,104,94,10000
98,108,90,10000
98,108,90,10000
97,105,94,10000
97,105,94,10000
105,121,118,10000
105,121,118,10000
102,110,105,10000
102,110,105,10000
93,137,105,10000
93,137,105,10000
101,112,89,10000
101,112,89,10000
88,96,99,10000
88,96,99,10000
112,124,94,10000
112,124,94,10000
93,92,85,10000
93,92,85,10000
107,118,98,10000
107,118,98,10000
88,70,54,10000
88,70,54,10000
57,75,89,10000
57,75,89,10000
98,109,93,10000
98,109,93,10000
72,77,68,10000
72,77,68,10000
71,90,90,10000
71,90,90,10000
93,91,73,10000
93,91,73,10000
76,75,78,10000
76,75,78,10000
88,119,113,10000
88,119,113,10000
87,108,89,10000
87,108,89,10000
89,115,116,10000
89,115,116,10000
112,113,98,10000
112,113,98,10000
101,110,100,10000
101,110,100,10000
109,134,138,10000
109,134,138,10000
114,116,108,10000
114,116,108,10000
120,141,141,10000
120,141,141,10000
107,104,104,10000
107,104,104,10000
123,143,131,10000
123,143,131,10000
118,126,122,10000
118,126,122,10000
136,160,147,10000
136,160,147,10000
117,134,135,10000
117,134,135,10000
123,135,128,10000
123,135,128,10000
136,134,118,10000
136,134,118,10000
91,114,115,10000
91,114,115,10000
119,157,150,10000
119,157,150,10000
71,108,131,10000
71,108,131,10000
127,75,86,10000
127,75,86,10000
100,103,93,10000
100,103,93,10000
129,139,125,10000
129,139,125,10000
99,87,92,10000
99,87,92,10000
103,123,121,10000
103,123,121,10000
136,146,132,10000
136,146,132,10000
113,109,113,10000
113,109,113,10000
112,132,125,10000
112,132,125,10000
112,106,121,10000
112,106,121,10000
145,168,133,10000
145,168,133,10000
116,145,137,10000
116,145,137,10000
115,124,127,10000
115,124,127,10000
120,145,137,10000
120,145,137,10000
118,138,139,10000
118,138,139,10000
104,75,58,10000
104,75,58,10000
81,125,151,10000
81,125,151,10000
146,154,116,10000
146,154,116,10000
62,63,105,10000
62,63,105,10000
114,79,53,10000
114,79,53,10000
88,133,131,10000
88,133,131,10000
122,127,108,10000
122,127,108,10000
71,56,55,10000
71,56,55,10000
89,144,140,10000
89,144,140,10000
109,113,92,10000
109,113,92,10000
84,93,84,10000
84,93,84,10000
103,140,136,10000
103,140,136,10000
93,73,60,10000
93,73,60,10000
99,145,145,10000
99,145,145,10000
97,89,68,10000
97,89,68,10000
54,66,85,10000
54,66,85,10000
116,125,114,10000
116,125,114,10000
117,128,117,10000
117,128,117,10000
115,125,117,10000
115,125,117,10000
113,110,61,10000
113,110,61,10000
49,78,123,10000
49,78,123,10000
130,125,86,10000
130,125,86,10000
51,53,67,10000
51,53,67,10000
123,142,124,10000
123,142,124,10000
94,71,70,10000
94,71,70,10000
78,92,82,10000
78,92,82,10000
97,129,129,10000
97,129,129,10000
120,107,75,10000
120,107,75,10000
58,97,122,10000
58,97,122,10000
117,109,69,10000
117,109,69,10000
92,122,114,10000
92,122,114,10000
114,107,67,10000
114,107,67,10000
84,105,112,10000
84,105,112,10000
115,120,108,10000
115,120,108,10000
102,115,108,10000
102,115,108,10000
94,87,96,10000
94,87,96,10000
103,123,123,10000
103,123,123,10000
121,123,87,10000
121,123,87,10000
74,103,111,10000
74,103,111,10000
109,122,113,10000
109,122,113,10000
111,120,110,10000
111,120,110,10000
110,119,112,10000
110,119,112,10000
110,117,92,10000
110,117,92,10000
66,75,98,10000
66,75,98,10000
106,111,109,10000
106,111,109,10000
107,115,117,10000
107,115,117,10000
113,122,114,10000
113,122,114,10000
114,130,114,10000
114,130,114,10000
74,65,59,10000
74,65,59,10000
74,122,134,10000
74,122,134,10000
132,134,86,10000
132,134,86,10000
57,72,74,10000
57,72,74,10000
74,86,84,10000
74,86,84,10000
84,96,89,10000
84,96,89,10000
89,97,91,10000
89,97,91,10000
92,105,97,10000
92,105,97,10000
94,106,99,10000
94,106,99,10000
95,107,98,10000
95,107,98,10000
98,108,96,10000
98,108,96,10000
95,110,98,10000
95,110,98,10000
99,107,97,10000
99,107,97,10000
99,104,95,10000
99,104,95,10000
98,108,98,10000
98,108,98,10000
68,68,59,10000
68,68,59,10000
79,124,111,10000
79,124,111,10000
104,120,110,10000
104,120,110,10000
108,123,116,10000
108,123,116,10000
111,124,114,10000
111,124,114,10000
103,92,74,10000
103,92,74,10000
69,102,115,10000
69,102,115,10000
111,110,74,10000
111,110,74,10000
59,73,108,10000
59,73,108,10000
133,134,99,10000
133,134,99,10000
79,85,101,10000
79,85,101,10000
121,134,119,10000
121,134,119,10000
107,90,86,10000
107,90,86,10000
115,134,117,10000
115,134,117,10000
118,133,120,10000
118,133,120,10000
118,130,117,10000
118,130,117,10000
116,123,115,10000
116,123,115,10000
113,127,117,10000
113,127,117,10000
116,132,127,10000
116,132,127,10000
120,109,98,10000
120,109,98,10000
102,119,112,10000
102,119,112,10000
109,110,101,10000
109,110,101,10000
103,118,98,10000
103,118,98,10000
97,98,87,10000
97,98,87,10000
102,111,103,10000
102,111,103,10000
100,110,103,10000
100,110,103,10000
98,105,112,10000
98,105,112,10000
119,125,116,10000
119,125,116,10000
109,126,120,10000
109,126,120,10000
125,121,108,10000
125,121,108,10000
100,95,85,10000
100,95,85,10000
100,126,114,10000
100,126,114,10000
88,80,81,10000
88,80,81,10000
117,148,107,10000
117,148,107,10000
57,73,117,10000
57,73,117,10000
136,133,76,10000
136,133,76,10000
72,124,145,10000
72,124,145,10000
104,74,70,10000
104,74,70,10000
105,149,140,10000
105,149,140,10000
84,72,69,10000
84,72,69,10000
101,113,83,10000
101,113,83,10000
59,60,76,10000
59,60,76,10000
112,127,111,10000
112,127,111,10000
77,66,65,10000
77,66,65,10000
91,123,127,10000
91,123,127,10000
77,81,70,10000
77,81,70,10000
71,86,72,10000
71,86,72,10000
67,79,67,10000
67,79,67,10000
68,79,72,10000
68,79,72,10000
67,87,75,10000
67,87,75,10000
73,95,80,10000
73,95,80,10000
71,82,89,10000
71,82,89,10000
112,117,97,10000
112,117,97,10000
81,64,56,10000
81,64,56,10000
96,110,108,10000
96,110,108,10000
94,108,79,10000
94,108,79,10000
60,56,60,10000
60,56,60,10000
66,87,101,10000
66,87,101,10000
93,84,73,10000
93,84,73,10000
64,81,88,10000
64,81,88,10000
104,104,88,10000
104,104,88,10000
70,79,85,10000
70,79,85,10000
113,144,133,10000
113,144,133,10000
123,123,97,10000
123,123,97,10000
81,95,90,10000
81,95,90,10000
95,111,105,10000
95,111,105,10000
103,117,109,10000
103,117,109,10000
121,133,118,10000
121,133,118,10000
109,138,128,10000
109,138,128,10000
128,162,150,10000
128,162,150,10000
98,94,93,20000
98,94,93,20000
96,98,83,20000
96,98,83,20000
78,115,112,20000
78,115,112,20000
118,114,107,20000
118,114,107,20000
120,118,96,20000
120,118,96,20000
57,82,123,20000
57,82,123,20000
116,72,57,20000
116,72,57,20000
91,111,109,20000
91,111,109,20000
60,47,65,20000
60,47,65,20000
89,92,60,20000
89,92,60,20000
48,50,67,20000
48,50,67,20000
92,79,46,20000
92,79,46,20000
50,68,92,20000
50,68,92,20000
96,56,47,20000
96,56,47,20000
58,76,94,20000
58,76,94,20000
93,85,81,20000
93,85,81,20000
96,94,114,20000
96,94,114,20000
110,115,123,20000
110,115,123,20000
112,116,113,20000
112,116,113,20000
106,114,120,20000
106,114,120,20000
106,95,106,20000
106,95,106,20000
116,120,117,20000
116,120,117,20000
117,118,104,20000
117,118,104,20000
104,103,107,20000
104,103,107,20000
112,108,111,20000
112,108,111,20000
112,110,116,20000
112,110,116,20000
118,113,99,20000
118,113,99,20000
76,69,77,20000
76,69,77,20000
78,72,65,20000
78,72,65,20000
61,60,85,20000
61,60,85,20000
111,117,123,20000
111,117,123,20000
100,101,115,20000
100,101,115,20000
99,69,65,20000
99,69,65,20000
79,104,109,20000
79,104,109,20000
88,91,113,20000
88,91,113,20000
85,100,126,20000
85,100,126,20000
89,53,68,20000
89,53,68,20000
100,98,79,20000
100,98,79,20000
113,119,104,20000
113,119,104,20000
111,121,132,20000
111,121,132,20000
56,74,126,20000
56,74,126,20000
83,120,125,20000
83,120,125,20000
80,105,106,20000
80,105,106,20000
78,90,79,20000
78,90,79,20000
75,74,77,20000
75,74,77,20000
65,68,76,20000
65,68,76,20000
93,86,106,20000
93,86,106,20000
112,110,114,20000
112,110,114,20000
64,63,79,20000
64,63,79,20000
96,65,70,20000
96,65,70,20000
93,61,49,20000
93,61,49,20000
67,109,83,20000
67,109,83,20000
55,83,105,20000
55,83,105,20000
77,68,90,20000
77,68,90,20000
94,66,84,20000
94,66,84,20000
103,113,106,20000
103,113,106,20000
79,71,63,20000
79,71,63,20000
68,71,82,20000
68,71,82,20000
112,101,117,20000
112,101,117,20000
106,86,102,20000
106,86,102,20000
91,83,78,20000
91,83,78,20000
95,79,60,20000
95,79,60,20000
57,80,91,20000
57,80,91,20000
99,106,87,20000
99,106,87,20000
73,94,81,20000
73,94,81,20000
87,88,86,20000
87,88,86,20000
79,61,66,20000
79,61,66,20000
62,86,89,20000
62,86,89,20000
84,80,66,20000
84,80,66,20000
94,75,69,20000
94,75,69,20000
88,93,73,20000
88,93,73,20000
63,78,79,20000
63,78,79,20000
77,81,83,20000
77,81,83,20000
64,57,72,20000
64,57,72,20000
58,72,71,20000
58,72,71,20000
68,63,46,20000
68,63,46,20000
59,63,69,20000
59,63,69,20000
112,127,124,20000
112,127,124,20000
46,43,42,20000
46,43,42,20000
54,101,112,20000
54,101,112,20000
123,119,78,20000
123,119,78,20000
43,43,51,20000
43,43,51,20000
93,121,122,20000
93,121,122,20000
71,63,46,20000
71,63,46,20000
57,80,119,20000
57,80,119,20000
90,53,48,20000
90,53,48,20000
81,105,118,20000
81,105,118,20000
91,83,83,20000
91,83,83,20000
79,83,80,20000
79,83,80,20000
73,80,83,20000
73,80,83,20000
77,85,87,20000
77,85,87,20000
81,98,101,20000
81,98,101,20000
93,129,148,20000
93,129,148,20000
68,65,71,20000
68,65,71,20000
76,102,139,20000
76,102,139,20000
69,67,63,20000
69,67,63,20000
79,66,69,20000
79,66,69,20000
92,90,88,20000
92,90,88,20000
76,80,70,20000
76,80,70,20000
74,90,89,20000
74,90,89,20000
72,67,56,20000
72,67,56,20000
62,50,42,20000
62,50,42,20000
41,42,51,20000
41,42,51,20000
86,96,78,20000
86,96,78,20000
61,53,58,20000
61,53,58,20000
77,105,117,20000
77,105,117,20000
99,54,42,20000
99,54,42,20000
42,68,114,20000
42,68,114,20000
117,105,72,20000
117,105,72,20000
43,41,50,20000
43,41,50,20000
96,117,134,20000
96,117,134,20000
60,42,43,20000
60,42,43,20000
69,110,127,20000
69,110,127,20000
66,71,63,20000
66,71,63,20000
108,122,118,20000
108,122,118,20000
97,58,44,20000
97,58,44,20000
49,81,108,20000
49,81,108,20000
127,118,95,20000
127,118,95,20000
45,39,44,20000
45,39,44,20000
64,112,125,20000
64,112,125,20000
55,40,40,20000
55,40,40,20000
48,86,114,20000
48,86,114,20000
93,70,57,20000
93,70,57,20000
79,103,115,20000
79,103,115,20000
108,65,44,20000
108,65,44,20000
43,47,64,20000
43,47,64,20000
76,63,71,20000
76,63,71,20000
69,73,54,20000
69,73,54,20000
65,93,117,20000
65,93,117,20000
118,112,99,20000
118,112,99,20000
60,56,57,20000
60,56,57,20000
47,66,91,20000
47,66,91,20000
113,117,122,20000
113,117,122,20000
103,62,59,20000
103,62,59,20000
49,41,45,20000
49,41,45,20000
82,99,108,20000
82,99,108,20000
120,112,64,20000
120,112,64,20000
46,49,46,20000
46,49,46,20000
54,81,88,20000
54,81,88,20000
97,111,129,20000
97,111,129,20000
69,52,61,20000
69,52,61,20000
96,93,84,20000
96,93,84,20000
106,110,110,20000
106,110,110,20000
103,92,77,20000
103,92,77,20000
58,83,94,20000
58,83,94,20000
97,101,106,20000
97,101,106,20000
110,102,96,20000
110,102,96,20000
79,56,56,20000
79,56,56,20000
59,95,98,20000
59,95,98,20000
110,120,127,20000
110,120,127,20000
68,51,47,20000
68,51,47,20000
75,97,115,20000
75,97,115,20000
126,127,127,20000
126,127,127,20000
79,64,75,20000
79,64,75,20000
104,123,118,20000
104,123,118,20000
126,140,144,20000
126,140,144,20000
144,148,145,20000
144,148,145,20000
142,147,91,20000
142,147,91,20000
74,69,106,20000
74,69,106,20000
113,110,73,20000
113,110,73,20000
46,47,62,20000
46,47,62,20000
98,114,123,20000
98,114,123,20000
64,58,62,20000
64,58,62,20000
95,127,128,20000
95,127,128,20000
93,63,49,20000
93,63,49,20000
43,43,68,20000
43,43,68,20000
96,113,127,20000
96,113,127,20000
65,43,45,20000
65,43,45,20000
98,114,120,20000
98,114,120,20000
104,84,46,20000
104,84,46,20000
45,67,97,20000
45,67,97,20000
110,126,113,20000
110,126,113,20000
69,46,39,20000
69,46,39,20000
48,78,117,20000
48,78,117,20000
73,39,37,20000
73,39,37,20000
56,99,116,20000
56,99,116,20000
53,39,40,20000
53,39,40,20000
51,95,116,20000
51,95,116,20000
57,37,36,20000
57,37,36,20000
47,93,117,20000
47,93,117,20000
53,41,51,20000
53,41,51,20000
54,102,125,20000
54,102,125,20000
81,41,45,20000
81,41,45,20000
93,122,128,20000
93,122,128,20000
45,43,45,20000
45,43,45,20000
85,110,61,20000
85,110,61,20000
54,108,103,20000
54,108,103,20000
46,73,94,20000
46,73,94,20000
47,59,84,20000
47,59,84,20000
44,44,75,20000
44,44,75,20000
112,78,43,20000
112,78,43,20000
73,129,123,20000
73,129,123,20000
46,43,62,20000
46,43,62,20000
116,75,53,20000
116,75,53,20000
43,44,39,20000
43,44,39,20000
44,97,109,20000
44,97,109,20000
89,64,46,20000
89,64,46,20000
37,46,42,20000
37,46,42,20000
36,45,55,20000
36,45,55,20000
80,122,130,20000
