red_freq,green_freq,blue_freq,value
87,87,71,50000
88,87,72,50000
89,87,72,50000
86,85,70,50000
89,86,71,50000
88,87,72,50000
88,85,71,50000
78,81,70,50000
71,72,64,50000
76,78,63,50000
70,74,65,50000
69,71,62,50000
67,70,63,50000
69,72,65,50000
65,69,62,50000
64,67,61,50000
87,87,72,50000
89,87,72,50000
89,86,73,50000
89,86,72,50000
89,87,72,50000
87,87,70,50000
88,87,72,50000
88,86,70,50000
79,80,68,50000
87,86,74,50000
84,85,72,50000
86,86,74,50000
86,85,74,50000
86,86,75,50000
85,87,74,50000
86,86,73,50000
87,87,74,50000
89,88,76,50000
96,96,81,50000
101,100,83,50000
96,97,79,50000
99,99,83,50000
96,97,81,50000
96,94,81,50000
98,99,83,50000
95,96,83,50000
96,97,82,50000
94,93,78,50000
91,91,77,50000
101,100,84,50000
77,79,69,50000
73,74,70,50000
92,95,81,50000
94,94,79,50000
95,95,78,50000
97,96,82,50000
101,102,79,50000
103,102,84,50000
102,99,81,50000
101,101,83,50000
99,100,83,50000
100,100,83,50000
100,99,82,50000
97,98,82,50000
98,98,82,50000
98,99,83,50000
81,81,69,50000
79,81,69,50000
80,80,69,50000
80,79,68,50000
80,82,69,50000
80,81,69,50000
79,80,68,50000
79,79,69,50000
76,77,69,50000
86,86,72,50000
91,88,72,50000
90,89,72,50000
84,83,70,50000
79,81,69,50000
81,81,69,50000
77,81,69,50000
85,85,70,50000
87,85,71,50000
87,85,71,50000
86,85,71,50000
89,88,72,50000
87,85,71,50000
85,84,72,50000
81,85,70,50000
82,82,70,50000
77,79,68,50000
77,78,69,50000
79,79,68,50000
82,83,70,50000
82,82,71,50000
83,83,70,50000
79,79,69,50000
80,81,70,50000
80,81,70,50000
83,83,71,50000
92,91,72,50000
92,90,74,50000
92,90,73,50000
91,89,72,50000
91,87,71,50000
88,85,70,50000
89,84,64,50000
88,87,70,50000
90,88,72,50000
89,87,70,50000
76,77,63,50000
84,82,67,50000
86,84,71,50000
77,79,67,50000
74,77,68,50000
73,74,65,50000
74,75,67,50000
74,76,67,50000
75,76,67,50000
73,76,68,50000
82,83,70,50000
81,82,68,50000
82,80,67,50000
71,71,61,50000
71,70,60,50000
71,68,60,50000
61,62,53,50000
61,62,54,50000
61,59,52,50000
65,68,60,50000
73,74,63,50000
74,75,65,50000
82,82,69,50000
82,82,70,50000
77,78,68,50000
77,79,68,50000
82,80,69,50000
79,78,65,50000
79,80,69,50000
79,80,70,50000
79,80,70,50000
80,79,69,50000
79,80,70,50000
79,80,70,50000
80,80,70,50000
79,80,69,50000
82,82,70,50000
83,82,70,50000
83,82,69,50000
83,83,70,50000
82,81,67,50000
82,79,64,50000
80,79,67,50000
63,79,72,100000
66,84,76,100000
67,85,76,100000
66,84,76,100000
67,85,76,100000
65,81,75,100000
62,80,72,100000
63,81,74,100000
61,79,71,100000
60,80,70,100000
62,84,74,100000
59,79,70,100000
60,83,73,100000
62,80,73,100000
67,83,76,100000
63,81,74,100000
61,78,70,100000
65,83,75,100000
64,81,73,100000
66,83,77,100000
66,84,76,100000
66,84,76,100000
65,81,73,100000
64,80,73,100000
65,81,75,100000
66,82,75,100000
65,84,76,100000
65,80,73,100000
65,79,71,100000
62,82,73,100000
63,89,77,100000
63,87,77,100000
63,87,75,100000
62,87,76,100000
60,83,72,100000
63,79,73,100000
64,80,73,100000
59,81,72,100000
59,80,70,100000
53,67,54,100000
63,79,72,100000
65,84,75,100000
64,82,75,100000
64,81,74,100000
65,83,75,100000
64,81,73,100000
64,82,75,100000
65,80,72,100000
62,80,72,100000
63,80,72,100000
62,77,71,100000
65,82,75,100000
65,83,75,100000
66,82,75,100000
62,83,74,100000
64,83,75,100000
63,84,75,100000
64,85,76,100000
63,85,76,100000
63,87,77,100000
64,87,77,100000
64,87,77,100000
64,86,77,100000
63,86,75,100000
67,84,77,100000
62,78,72,100000
61,76,72,100000
69,73,67,100000
70,89,71,100000
65,95,83,100000
65,90,81,100000
69,100,87,100000
70,102,92,100000
72,98,89,100000
70,97,85,100000
61,80,72,100000
64,84,74,100000
64,84,75,100000
64,89,76,100000
64,87,77,100000
65,87,77,100000
64,87,77,100000
64,85,75,100000
64,86,76,100000
64,86,76,100000
65,87,77,100000
65,86,76,100000
65,86,76,100000
65,86,77,100000
64,86,76,100000
65,84,75,100000
65,82,75,100000
63,82,74,100000
64,84,76,100000
64,83,75,100000
63,85,77,100000
64,84,75,100000
65,89,79,100000
57,81,73,100000
58,80,72,100000
58,81,73,100000
58,76,72,100000
57,77,70,100000
57,79,71,100000
56,78,71,100000
57,78,71,100000
56,78,71,100000
57,78,71,100000
56,78,71,100000
59,83,76,100000
62,84,79,100000
65,91,84,100000
69,104,92,100000
70,102,87,100000
67,98,85,100000
70,104,90,100000
70,104,89,100000
62,89,75,100000
63,89,76,100000
64,92,77,100000
64,93,79,100000
64,93,80,100000
65,94,81,100000
66,96,83,100000
66,95,81,100000
67,100,87,100000
66,96,82,100000
63,90,80,100000
64,88,80,100000
63,87,79,100000
66,96,85,100000
67,98,87,100000
67,100,86,100000
63,90,78,100000
60,83,71,100000
64,99,85,100000
65,91,82,100000
64,90,80,100000
63,92,81,100000
64,90,82,100000
64,93,82,100000
65,95,83,100000
66,97,80,100000
62,92,79,100000
66,96,83,100000
63,89,80,100000
63,91,80,100000
62,89,80,100000
62,90,79,100000
62,90,79,100000
60,88,78,100000
62,90,79,100000
62,90,79,100000
62,90,79,100000
61,90,79,100000
62,89,78,100000
60,89,79,100000
61,88,78,100000
62,91,78,100000
61,89,78,100000
61,89,79,100000
56,85,77,100000
61,87,78,100000
61,86,78,100000
61,87,78,100000
61,87,77,100000
61,88,79,100000
61,90,78,100000
60,89,77,100000
62,89,78,100000
61,89,79,100000
62,88,79,100000
62,90,79,100000
61,86,78,100000
60,88,78,100000
62,86,79,100000
60,82,75,100000
62,84,76,100000
61,81,75,100000
62,78,72,100000
62,88,79,100000
66,96,86,100000
65,95,83,100000
67,100,88,100000
67,98,88,100000
67,96,85,100000
59,84,76,100000
61,89,81,100000
65,91,85,100000
65,99,87,100000
65,100,88,100000
63,97,82,100000
59,81,74,100000
66,97,85,100000
67,103,89,100000
67,101,87,100000
67,100,87,100000
67,101,90,100000
66,94,86,100000
68,102,89,100000
67,101,88,100000
68,101,89,100000
68,101,89,100000
62,86,75,100000
62,83,74,100000
54,89,78,100000
67,99,88,100000
66,102,88,100000
78,86,78,2000
72,84,76,2000
72,82,76,2000
74,82,76,2000
73,82,78,2000
68,79,74,2000
68,81,74,2000
69,80,75,2000
77,84,77,2000
73,81,76,2000
66,77,73,2000
68,81,74,2000
74,84,78,2000
76,84,77,2000
73,84,78,2000
75,84,78,2000
75,84,80,2000
75,84,78,2000
75,89,78,2000
75,84,78,2000
77,84,77,2000
75,84,80,2000
75,84,78,2000
73,80,73,2000
70,80,75,2000
70,82,75,2000
70,81,75,2000
71,81,75,2000
70,81,76,2000
70,80,74,2000
70,80,77,2000
70,80,75,2000
70,84,75,2000
70,80,75,2000
72,80,75,2000
70,80,77,2000
70,81,75,2000
70,82,75,2000
70,80,75,2000
71,80,75,2000
70,81,75,2000
70,80,75,2000
70,81,77,2000
70,80,75,2000
70,82,75,2000
71,84,77,2000
78,84,77,2000
76,85,77,2000
77,85,75,2000
68,79,76,2000
69,80,76,2000
69,82,75,2000
68,81,75,2000
70,80,76,2000
74,83,77,2000
73,82,76,2000
74,83,78,2000
73,83,76,2000
67,77,71,2000
65,79,75,2000
69,79,75,2000
67,80,75,2000
70,79,75,2000
68,80,76,2000
66,78,73,2000
67,80,73,2000
76,85,78,2000
77,84,78,2000
77,85,78,2000
79,85,78,2000
77,85,80,2000
76,85,78,2000
77,85,78,2000
76,85,78,2000
77,87,78,2000
77,85,78,2000
78,85,78,2000
77,85,80,2000
76,85,77,2000
69,83,75,2000
73,83,76,2000
67,78,72,2000
75,83,75,2000
72,80,75,2000
71,81,77,2000
70,81,74,2000
71,81,78,2000
78,86,78,2000
80,89,78,2000
80,87,78,2000
83,87,79,2000
80,87,79,2000
83,86,78,2000
79,87,78,2000
82,86,78,2000
78,87,79,2000
73,77,68,2000
79,87,81,2000
80,86,78,2000
80,89,78,2000
80,87,78,2000
82,86,78,2000
80,87,79,2000
80,86,77,2000
80,87,78,2000
82,86,78,2000
80,87,80,2000
80,87,79,2000
80,89,78,2000
80,87,78,2000
80,89,78,2000
80,87,78,2000
82,87,78,2000
81,87,80,2000
80,87,78,2000
80,89,78,2000
80,88,78,2000
82,86,78,2000
80,87,78,2000
80,86,78,2000
75,80,78,2000
80,87,79,2000
80,89,78,2000
80,87,79,2000
82,87,79,2000
80,87,81,2000
80,87,79,2000
80,87,82,2000
80,87,79,2000
80,89,78,2000
80,88,80,2000
83,87,79,2000
79,88,79,2000
83,87,79,2000
81,88,81,2000
81,88,79,2000
80,88,80,2000
65,76,69,2000
68,78,72,2000
69,77,71,2000
66,77,73,2000
70,80,74,2000
67,78,71,2000
65,76,72,2000
66,76,72,2000
62,73,69,2000
69,77,72,2000
69,79,74,2000
63,72,68,2000
63,74,68,2000
63,73,68,2000
64,72,67,2000
63,72,68,2000
62,72,68,2000
63,72,69,2000
62,72,68,2000
70,82,74,2000
69,79,73,2000
64,72,67,2000
68,75,70,2000
65,75,68,2000
65,75,71,2000
66,75,69,2000
66,77,69,2000
65,73,70,2000
63,71,67,2000
61,71,69,2000
61,71,68,2000
61,71,69,2000
61,70,68,2000
61,73,67,2000
61,71,68,2000
63,71,67,2000
70,80,75,2000
64,74,68,2000
64,74,70,2000
64,73,68,2000
65,76,68,2000
65,74,69,2000
66,74,68,2000
65,74,69,2000
65,73,69,2000
65,74,70,2000
64,73,69,2000
65,76,68,2000
64,74,68,2000
66,73,68,2000
65,74,69,2000
64,73,69,2000
64,74,70,2000
64,73,68,2000
67,81,73,2000
62,71,67,2000
62,71,69,2000
61,71,67,2000
62,71,69,2000
61,71,68,2000
62,73,67,2000
62,71,68,2000
63,71,67,2000
65,75,69,2000
68,74,69,2000
65,75,70,2000
65,74,69,2000
65,75,71,2000
65,75,69,2000
65,75,70,2000
65,74,69,2000
65,75,71,2000
65,74,69,2000
65,76,69,2000
65,75,69,2000
66,78,69,2000
65,75,69,2000
65,75,72,2000
65,75,69,2000
65,77,69,2000
65,75,69,2000
70,83,76,2000
67,78,75,2000
70,81,75,2000
69,80,76,2000
68,80,74,2000
66,75,67,2000
63,73,68,2000
65,72,68,2000
62,73,68,2000
65,72,68,2000
63,73,70,2000
63,72,68,2000
65,76,69,2000
68,78,72,2000
69,77,71,2000
66,77,73,2000
70,80,74,2000
67,78,71,2000
65,76,72,2000
66,76,72,2000
62,73,69,2000
69,77,72,2000
69,79,74,2000
63,72,68,2000
63,74,68,2000
63,73,68,2000
64,72,67,2000
63,72,68,2000
62,72,68,2000
63,72,69,2000
62,72,68,2000
70,82,74,2000
69,79,73,2000
64,72,67,2000
68,75,70,2000
65,75,68,2000
65,75,71,2000
66,75,69,2000
66,77,69,2000
65,73,70,2000
63,71,67,2000
61,71,69,2000
61,71,68,2000
61,71,69,2000
61,70,68,2000
61,73,67,2000
61,71,68,2000
63,71,67,2000
70,80,75,2000
64,74,68,2000
64,74,70,2000
64,73,68,2000
65,76,68,2000
65,74,69,2000
66,74,68,2000
65,74,69,2000
65,73,69,2000
65,74,70,2000
64,73,69,2000
65,76,68,2000
64,74,68,2000
66,73,68,2000
65,74,69,2000
64,73,69,2000
64,74,70,2000
64,73,68,2000
67,81,73,2000
62,71,67,2000
62,71,69,2000
61,71,67,2000
62,71,69,2000
61,71,68,2000
62,73,67,2000
62,71,68,2000
63,71,67,2000
65,75,69,2000
68,74,69,2000
65,75,70,2000
65,74,69,2000
65,75,71,2000
65,75,69,2000
65,75,70,2000
65,74,69,2000
65,75,71,2000
65,74,69,2000
65,76,69,2000
65,75,69,2000
66,78,69,2000
65,75,69,2000
65,75,72,2000
65,75,69,2000
65,77,69,2000
65,75,69,2000
70,83,76,2000
67,78,75,2000
70,81,75,2000
69,80,76,2000
68,80,74,2000
66,75,67,2000
63,73,68,2000
65,72,68,2000
62,73,68,2000
65,72,68,2000
63,73,70,2000
63,72,68 ,2000
65,76,70,1000
68,79,70,1000
68,77,70,1000
69,77,70,1000
68,76,71,1000
67,77,70,1000
68,79,70,1000
68,77,70,1000
69,76,70,1000
66,76,70,1000
69,78,71,1000
70,80,71,1000
69,78,71,1000
69,76,69,1000
67,76,71,1000
70,78,71,1000
66,77,68,1000
66,75,68,1000
71,78,70,1000
70,79,73,1000
65,74,68,1000
70,80,71,1000
70,79,71,1000
68,75,68,1000
65,74,70,1000
65,74,69,1000
67,78,69,1000
70,79,71,1000
71,78,71,1000
70,79,73,1000
69,79,71,1000
70,80,71,1000
70,79,71,1000
67,74,68,1000
70,79,73,1000
65,75,68,1000
65,76,68,1000
69,79,71,1000
69,76,69,1000
67,76,71,1000
67,76,70,1000
68,79,70,1000
67,76,70,1000
69,76,70,1000
68,76,70,1000
65,74,68,1000
67,77,69,1000
68,78,70,1000
71,79,71,1000
69,78,72,1000
67,76,70,1000
70,80,71,1000
69,79,71,1000
70,77,70,1000
66,75,70,1000
68,76,70,1000
67,77,69,1000
65,75,69,1000
68,76,69,1000
69,78,72,1000
69,77,70,1000
65,76,68,1000
69,78,71,1000
67,75,69,1000
67,76,70,1000
65,75,69,1000
69,79,70,1000
67,76,69,1000
67,74,69,1000
66,75,70,1000
65,74,68,1000
66,76,68,1000
65,75,68,1000
67,74,68,1000
67,75,70,1000
66,73,68,1000
68,78,68,1000
66,73,68,1000
68,74,68,1000
68,76,69,1000
66,73,69,1000
67,75,70,1000
68,77,70,1000
67,75,67,1000
66,74,69,1000
70,77,69,1000
66,73,69,1000
66,75,68,1000
68,77,71,1000
66,74,68,1000
66,76,67,1000
67,75,69,1000
68,73,67,1000
68,77,71,1000
65,72,68,1000
66,74,68,1000
68,76,69,1000
66,76,69,1000
67,76,70,1000
67,73,68,1000
69,78,71,1000
67,75,67,1000
66,74,70,1000
66,74,68,1000
66,75,68,1000
66,73,68,1000
67,74,68,1000
66,74,68,1000
69,73,69,1000
67,75,70,1000
66,74,68,1000
66,76,68,1000
66,73,69,1000
68,73,67,1000
68,76,70,1000
68,77,69,1000
66,74,70,1000
67,76,70,1000
67,75,68,1000
66,73,69,1000
70,76,69,1000
66,74,70,1000
66,73,68,1000
67,74,71,1000
66,74,68,1000
66,75,68,1000
66,73,68,1000
67,73,68,1000
66,73,69,1000
66,73,67,1000
66,74,71,1000
68,77,69,1000
67,76,68,1000
66,74,69,1000
69,74,67,1000
66,73,70,1000
65,72,69,1000
66,74,69,1000
65,73,69,1000
67,72,68,1000
66,73,69,1000
65,72,69,1000
65,73,69,1000
65,73,69,1000
69,82,83,1000
70,84,82,1000
70,82,83,1000
82,97,98,1000
76,91,94,1000
77,93,96,1000
77,91,93,1000
82,101,99,1000
77,92,93,1000
82,98,99,1000
77,93,96,1000
74,89,92,1000
79,99,96,1000
75,93,93,1000
79,94,97,1000
72,87,90,1000
80,100,95,1000
72,84,87,1000
71,85,88,1000
71,84,86,1000
71,85,88,1000
70,81,86,1000
71,83,86,1000
70,83,87,1000
68,80,84,1000
70,87,87,1000
82,100,101,1000
75,88,90,1000
83,100,102,1000
77,88,91,1000
77,92,95,1000
73,91,90,1000
73,87,89,1000
69,80,82,1000
78,95,97,1000
73,87,90,1000
72,88,89,1000
72,85,88,1000
75,88,92,1000
75,90,93,1000
79,99,98,1000
70,85,87,1000
75,88,91,1000
81,97,98,1000
76,93,95,1000
73,86,90,1000
77,94,95,1000
78,96,95,1000
73,98,98,1000
75,89,88,1000
84,104,101,1000
74,91,93,1000
80,96,99,1000
82,100,102,1000
70,82,84,1000
70,83,83,1000
71,84,84,1000
70,82,85,1000
71,83,84,1000
82,108,105,1000
72,85,84,1000
72,87,83,1000
72,84,83,1000
74,84,83,1000
72,84,84,1000
72,84,82,1000
72,84,85,1000
79,94,93,1000
79,97,94,1000
79,95,94,1000
82,94,93,1000
79,92,92,1000
74,86,85,1000
74,90,84,1000
75,87,85,1000
74,87,83,1000
75,87,84,1000
74,87,85,1000
73,83,81,1000
72,84,82,1000
71,83,82,1000
72,84,84,1000
72,83,82,1000
72,86,81,1000
72,84,82,1000
74,83,81,1000
72,84,84,1000
71,83,82,1000
72,85,81,1000
72,84,82,1000
72,83,81,1000
72,84,82,1000
74,83,81,1000
72,83,83,1000
71,83,82,1000
72,85,81,1000
71,84,82,1000
74,83,81,1000
72,84,83,1000
71,83,82,1000
72,84,81,1000
72,82,82,1000
72,88,81,1000
71,84,82,1000
74,83,82,1000
72,84,83,1000
71,83,82,1000
72,86,81,1000
71,84,82,1000
77,89,87,1000
89,84,70,50000
89,84,70,50000
86,84,70,50000
86,85,70,50000
86,85,70,50000
87,85,72,50000
85,83,69,50000
88,89,71,50000
89,84,70,50000
87,85,71,50000
86,88,70,50000
86,84,69,50000
87,85,70,50000
89,85,70,50000
89,84,70,50000
86,87,70,50000
87,88,70,50000
86,85,70,50000
87,87,70,50000
86,85,70,50000
87,85,73,50000
86,85,70,50000
86,85,70,50000
87,85,72,50000
86,84,70,50000
87,87,70,50000
87,85,71,50000
87,85,74,50000
86,85,70,50000
87,87,70,50000
86,85,70,50000
89,84,70,50000
85,85,70,50000
89,85,70,50000
87,85,72,50000
86,84,71,50000
87,87,70,50000
87,85,70,50000
89,84,70,50000
87,85,70,50000
89,84,70,50000
87,85,72,50000
86,85,70,50000
87,88,71,50000
86,84,70,50000
87,88,70,50000
86,85,70,50000
89,84,70,50000
87,85,70,50000
79,80,70,50000
79,79,68,50000
77,79,69,50000
78,78,69,50000
77,79,70,50000
76,78,68,50000
76,79,70,50000
76,78,69,50000
76,81,69,50000
76,79,69,50000
78,78,69,50000
75,79,69,50000
79,78,69,50000
77,79,70,50000
76,78,69,50000
76,79,69,50000
78,78,69,50000
75,79,69,50000
77,79,69,50000
77,78,69,50000
76,79,69,50000
78,78,69,50000
77,79,69,50000
78,79,68,50000
77,79,69,50000
76,79,69,50000
77,79,70,50000
76,79,69,50000
77,81,69,50000
76,79,69,50000
78,78,69,50000
75,79,69,50000
79,79,69,50000
77,79,70,50000
76,79,69,50000
76,78,70,50000
75,78,69,50000
76,80,69,50000
76,79,69,50000
78,78,69,50000
76,78,69,50000
78,78,69,50000
76,78,70,50000
76,78,69,50000
76,81,68,50000
76,79,69,50000
80,80,69,50000
78,81,69,50000
81,80,69,50000
78,79,69,50000
80,79,69,50000
78,79,70,50000
77,78,68,50000
78,79,70,50000
77,78,69,50000
78,81,69,50000
77,78,69,50000
74,76,70,50000
78,77,68,50000
78,81,70,50000
82,80,69,50000
80,80,69,50000
78,82,69,50000
78,79,69,50000
81,78,69,50000
78,79,69,50000
78,79,69,50000
78,79,70,50000
78,79,69,50000
64,63,52,50000
76,76,68,50000
78,82,69,50000
77,79,69,50000
83,81,69,50000
81,81,69,50000
77,76,67,50000
75,77,68,50000
75,79,67,50000
77,76,67,50000
75,76,67,50000
74,77,67,50000
77,76,67,50000
75,77,68,50000
75,79,67,50000
79,80,70,50000
81,81,71,50000
80,80,69,50000
80,81,70,50000
81,83,69,50000
80,81,69,50000
82,80,69,50000
81,81,69,50000
81,83,69,50000
81,81,70,50000
81,81,69,50000
78,80,66,50000
77,78,67,50000
78,78,69,50000
77,78,67,50000
78,80,67,50000
77,77,67,50000
78,78,69,50000
77,78,67,50000
78,80,67,50000
78,78,67,50000
79,78,67,50000
77,78,67,50000
80,78,67,50000
78,78,68,50000
77,78,66,50000
79,78,69,50000
77,78,67,50000
82,83,68,50000
82,81,69,50000
84,81,68,50000
82,81,69,50000
81,81,69,50000
82,81,70,50000
81,81,68,50000
78,78,68,50000
77,78,67,50000
78,80,67,50000
77,77,67,50000
78,78,67,50000
79,78,66,50000
78,78,67,50000
78,80,67,50000
77,78,67,50000
78,78,69,50000
80,78,66,50000
77,78,67,50000
78,80,67,50000
77,78,67,50000
79,82,69,50000
77,78,67,50000
77,78,67,50000
77,78,67,50000
78,78,68,50000
69,88,78,100000
68,88,80,100000
67,87,78,100000
68,88,81,100000
67,88,79,100000
68,89,78,100000
67,88,78,100000
69,86,78,100000
67,86,78,100000
66,85,76,100000
67,86,79,100000
67,86,77,100000
66,88,76,100000
68,87,79,100000
62,82,75,100000
66,86,78,100000
69,89,81,100000
69,88,81,100000
68,87,79,100000
69,90,79,100000
69,89,79,100000
71,88,79,100000
68,88,81,100000
68,87,79,100000
69,90,79,100000
68,88,79,100000
70,86,77,100000
67,87,77,100000
66,85,78,100000
67,86,81,100000
67,86,78,100000
65,88,76,100000
67,87,78,100000
69,86,78,100000
70,89,82,100000
69,88,80,100000
70,91,80,100000
69,89,80,100000
59,80,69,100000
59,79,70,100000
61,80,70,100000
60,79,70,100000
60,81,70,100000
60,79,70,100000
61,78,70,100000
60,79,70,100000
60,80,70,100000
63,78,70,100000
60,79,71,100000
60,78,70,100000
60,79,72,100000
60,78,70,100000
61,80,70,100000
62,78,70,100000
60,79,72,100000
60,78,69,100000
62,81,67,100000
60,82,73,100000
58,80,72,100000
59,81,70,100000
59,79,70,100000
60,81,73,100000
61,79,71,100000
61,79,73,100000
63,79,70,100000
61,79,74,100000
59,77,70,100000
59,81,70,100000
59,78,70,100000
58,78,70,100000
61,82,73,100000
63,79,72,100000
62,80,72,100000
62,80,73,100000
64,79,71,100000
62,80,75,100000
61,80,72,100000
61,80,71,100000
61,80,71,100000
62,80,73,100000
62,80,71,100000
59,80,73,100000
59,81,73,100000
59,82,73,100000
59,80,73,100000
59,80,73,100000
59,81,75,100000
59,80,73,100000
59,82,73,100000
59,81,73,100000
59,81,75,100000
60,81,73,100000
58,81,73,100000
60,80,73,100000
59,81,74,100000
59,80,73,100000
59,81,75,100000
59,80,73,100000
59,82,73,100000
59,80,73,100000
59,81,75,100000
60,80,73,100000
58,81,73,100000
60,80,73,100000
59,81,75,100000
59,83,73,100000
59,81,73,100000
59,81,75,100000
60,80,73,100000
60,80,73,100000
59,81,73,100000
59,83,73,100000
59,80,73,100000
59,81,75,100000
59,80,73,100000
59,81,74,100000
62,80,73,100000
59,81,74,100000
59,80,75,100000
59,81,73,100000
59,81,73,100000
60,80,73,100000
60,80,75,100000
59,79,73,100000
60,83,77,100000
59,82,75,100000
60,85,74,100000
61,89,79,100000
63,93,82,100000
64,90,82,100000
65,90,79,100000
65,90,79,100000
63,90,80,100000
64,90,79,100000
64,91,82,100000
63,90,80,100000
64,94,80,100000
63,90,80,100000
56,92,79,100000
64,90,79,100000
62,90,80,100000
64,92,79,100000
62,90,80,100000
63,91,78,100000
62,89,78,100000
62,90,79,100000
64,92,78,100000
62,88,79,100000
62,92,78,100000
62,90,79,100000
64,89,78,100000
62,90,78,100000
62,89,79,100000
62,90,79,100000
62,90,79,100000
62,89,78,100000
64,89,79,100000
62,90,83,100000
62,90,79,100000
62,89,79,100000
62,89,81,100000
63,89,79,100000
64,89,79,100000
64,89,79,100000
62,89,79,100000
63,89,79,100000
62,90,79,100000
62,89,80,100000
63,90,79,100000
64,94,81,100000
64,89,78,100000
62,89,79,100000
63,90,81,100000
63,95,79,100000
62,89,79,100000
67,82,80,5000
67,88,83,5000
67,84,85,5000
66,83,82,5000
70,87,85,5000
68,89,83,5000
68,87,86,5000
67,86,84,5000
70,85,84,5000
67,86,81,5000
66,86,80,5000
68,87,86,5000
68,86,84,5000
69,84,83,5000
67,87,81,5000
68,89,84,5000
68,87,86,5000
67,83,83,5000
69,86,83,5000
66,86,80,5000
66,86,80,5000
66,86,83,5000
68,85,87,5000
67,86,84,5000
69,85,83,5000
69,87,84,5000
66,86,80,5000
67,88,82,5000
69,83,81,5000
66,85,82,5000
66,84,82,5000
68,84,81,5000
67,87,81,5000
66,88,82,5000
66,83,83,5000
65,83,82,5000
70,84,82,5000
68,85,83,5000
67,87,82,5000
67,87,82,5000
66,86,80,5000
65,83,83,5000
65,82,80,5000
67,82,80,5000
65,86,79,5000
67,87,82,5000
67,87,82,5000
67,87,82,5000
67,87,82,5000
66,86,80,5000
65,83,82,5000
65,83,80,5000
65,83,79,5000
67,83,80,5000
68,89,82,5000
66,86,80,5000
66,86,80,5000
65,86,80,5000
65,86,80,5000
67,87,82,5000
67,87,81,5000
66,82,78,5000
65,80,79,5000
66,79,78,5000
67,79,79,5000
67,83,78,5000
65,81,78,5000
66,81,78,5000
68,80,78,5000
66,83,78,5000
66,81,78,5000
66,79,79,5000
67,79,78,5000
66,83,78,5000
67,85,80,5000
68,85,80,5000
68,79,78,5000
66,81,78,5000
67,85,81,5000
68,85,81,5000
67,79,77,5000
66,82,77,5000
64,78,78,5000
65,78,78,5000
67,78,78,5000
65,80,78,5000
64,78,78,5000
65,78,78,5000
66,77,78,5000
65,80,78,5000
65,80,77,5000
65,80,77,5000
67,79,77,5000
66,82,77,5000
66,80,78,5000
65,79,79,5000
67,78,78,5000
65,81,78,5000
66,82,78,5000
66,82,78,5000
68,82,77,5000
67,84,78,5000
66,82,78,5000
66,82,78,5000
68,82,78,5000
67,84,77,5000
64,78,78,5000
65,78,78,5000
67,78,78,5000
65,80,78,5000
65,82,78,5000
66,82,78,5000
68,81,77,5000
64,75,77,5000
69,86,81,5000
70,89,82,5000
70,87,84,5000
69,87,82,5000
68,84,80,5000
67,86,80,5000
67,84,83,5000
67,84,81,5000
70,84,81,5000
67,84,78,5000
67,82,81,5000
66,80,80,5000
69,82,79,5000
67,84,78,5000
67,82,79,5000
70,86,81,5000
70,85,81,5000
69,87,82,5000
70,87,82,5000
70,87,82,5000
71,86,81,5000
70,89,81,5000
66,84,81,5000
67,84,81,5000
69,84,81,5000
68,86,80,5000
68,84,81,5000
67,85,82,5000
70,85,80,5000
69,88,80,5000
67,85,80,5000
69,86,81,5000
70,85,80,5000
69,88,81,5000
69,86,81,5000
68,84,81,5000
70,85,80,5000
68,86,81,5000
64,81,80,5000
67,84,81,5000
69,83,80,5000
67,86,80,5000
67,85,80,5000
68,85,80,5000
70,84,80,5000
68,87,79,5000
66,82,79,5000
66,82,79,5000
68,81,77,5000
69,87,81,5000
67,85,82,5000
67,84,81,5000
69,83,80,5000
69,88,82,5000
68,87,82,5000
69,86,82,5000
71,85,81,5000
